AAPL,Date_AAPL,MSFT,Date_MSFT,GOOGL,Date_GOOGL,TSLA,Date_TSLA
37.70048522949219,2017-10-17,71.801025390625,2017-10-17,50.54999923706055,2017-10-17,23.71666717529297,2017-10-17
37.53367233276367,2017-10-18,71.81954956054688,2017-10-18,50.637001037597656,2017-10-18,23.976667404174805,2017-10-18
36.64561462402344,2017-10-19,72.09716796875,2017-10-19,50.09199905395508,2017-10-19,23.45400047302246,2017-10-19
36.70905303955078,2017-10-20,72.93000793457031,2017-10-20,50.253501892089844,2017-10-20,23.00666618347168,2017-10-20
36.690250396728516,2017-10-23,72.94852447509766,2017-10-23,49.277000427246094,2017-10-23,22.468000411987305,2017-10-23
36.90874481201172,2017-10-24,72.97625732421875,2017-10-24,49.42449951171875,2017-10-24,22.48933219909668,2017-10-24
36.74663543701172,2017-10-25,72.76342010498047,2017-10-25,49.573001861572266,2017-10-25,21.722667694091797,2017-10-25
36.98157501220703,2017-10-26,72.88375091552734,2017-10-26,49.57099914550781,2017-10-26,21.744667053222656,2017-10-26
38.30662155151367,2017-10-27,77.55696105957031,2017-10-27,51.68349838256836,2017-10-27,21.391332626342773,2017-10-27
39.168846130371094,2017-10-30,77.6310043334961,2017-10-30,51.65650177001953,2017-10-30,21.338666915893555,2017-10-30
39.713897705078125,2017-10-31,76.97398376464844,2017-10-31,51.652000427246094,2017-10-31,22.101999282836914,2017-10-31
39.20878601074219,2017-11-01,76.97398376464844,2017-11-01,52.130001068115234,2017-11-01,21.405332565307617,2017-11-01
39.49540710449219,2017-11-02,77.7790298461914,2017-11-02,52.14849853515625,2017-11-02,19.950666427612305,2017-11-02
40.526790618896484,2017-11-03,77.86233520507812,2017-11-03,52.4995002746582,2017-11-03,20.4060001373291,2017-11-03
40.93793487548828,2017-11-06,78.16771697998047,2017-11-06,52.13399887084961,2017-11-06,20.185333251953125,2017-11-06
41.06949996948242,2017-11-07,77.9826431274414,2017-11-07,52.61949920654297,2017-11-07,20.40333366394043,2017-11-07
41.40545654296875,2017-11-08,78.2509994506836,2017-11-08,52.91450119018555,2017-11-08,20.292667388916016,2017-11-08
41.32088851928711,2017-11-09,77.81607055664062,2017-11-09,52.38600158691406,2017-11-09,20.19933319091797,2017-11-09
41.184112548828125,2017-11-10,77.61248016357422,2017-11-10,52.20750045776367,2017-11-10,20.19933319091797,2017-11-10
41.019081115722656,2017-11-13,77.6679916381836,2017-11-13,52.060001373291016,2017-11-13,21.02666664123535,2017-11-13
40.39897537231445,2017-11-14,77.7790298461914,2017-11-14,52.082000732421875,2017-11-14,20.579999923706055,2017-11-14
39.8661003112793,2017-11-15,77.17454528808594,2017-11-15,51.820499420166016,2017-11-15,20.753332138061523,2017-11-15
40.342384338378906,2017-11-16,77.37913513183594,2017-11-16,52.423500061035156,2017-11-16,20.833332061767578,2017-11-16
40.118385314941406,2017-11-17,76.63510131835938,2017-11-17,51.794498443603516,2017-11-17,21.003332138061523,2017-11-17
40.07829666137695,2017-11-20,76.75599670410156,2017-11-20,51.733001708984375,2017-11-20,20.582666397094727,2017-11-20
40.823368072509766,2017-11-21,77.86275482177734,2017-11-21,52.51499938964844,2017-11-21,21.187332153320312,2017-11-21
41.25249099731445,2017-11-22,77.29541778564453,2017-11-22,52.59600067138672,2017-11-22,20.84000015258789,2017-11-22
41.25485610961914,2017-11-24,77.43494415283203,2017-11-24,52.82600021362305,2017-11-24,21.036666870117188,2017-11-24
41.04737091064453,2017-11-27,78.00226593017578,2017-11-27,53.60049819946289,2017-11-27,21.12066650390625,2017-11-27
40.8068733215332,2017-11-28,78.94158935546875,2017-11-28,53.16450119018555,2017-11-28,21.170000076293945,2017-11-28
39.960411071777344,2017-11-29,77.50934600830078,2017-11-29,51.86899948120117,2017-11-29,20.502666473388672,2017-11-29
40.51921081542969,2017-11-30,78.28125762939453,2017-11-30,51.80849838256836,2017-11-30,20.59000015258789,2017-11-30
40.33058547973633,2017-12-01,78.36495971679688,2017-12-01,51.253501892089844,2017-12-01,20.435333251953125,2017-12-01
40.035858154296875,2017-12-04,75.407470703125,2017-12-04,50.59349822998047,2017-12-04,20.34666633605957,2017-12-04
39.998146057128906,2017-12-05,75.88174438476562,2017-12-05,50.97999954223633,2017-12-05,20.246667861938477,2017-12-05
39.84960174560547,2017-12-06,76.988525390625,2017-12-06,51.63600158691406,2017-12-06,20.884000778198242,2017-12-06
39.92268753051758,2017-12-07,76.71879577636719,2017-12-07,52.22850036621094,2017-12-07,20.749332427978516,2017-12-07
39.934478759765625,2017-12-08,78.2719497680664,2017-12-08,52.46900177001953,2017-12-08,21.0086669921875,2017-12-08
40.71255874633789,2017-12-11,79.26710510253906,2017-12-11,52.5984992980957,2017-12-11,21.92733383178711,2017-12-11
40.48384475708008,2017-12-12,79.59262084960938,2017-12-12,52.438499450683594,2017-12-12,22.735332489013672,2017-12-12
40.61823654174805,2017-12-13,79.37871551513672,2017-12-13,52.56949996948242,2017-12-13,22.601999282836914,2017-12-13
40.60646438598633,2017-12-14,78.76490783691406,2017-12-14,52.87350082397461,2017-12-14,22.525999069213867,2017-12-14
41.019081115722656,2017-12-15,80.77375793457031,2017-12-15,53.599998474121094,2017-12-15,22.89666748046875,2017-12-15
41.596736907958984,2017-12-18,80.3366470336914,2017-12-18,54.25450134277344,2017-12-18,22.591333389282227,2017-12-18
41.15347671508789,2017-12-19,79.82512664794922,2017-12-19,53.98899841308594,2017-12-19,22.073333740234375,2017-12-19
41.108680725097656,2017-12-20,79.53681945800781,2017-12-20,53.678001403808594,2017-12-20,21.93199920654297,2017-12-20
41.264286041259766,2017-12-21,79.51822662353516,2017-12-21,53.54249954223633,2017-12-21,22.110666275024414,2017-12-21
41.264286041259766,2017-12-22,79.52751159667969,2017-12-22,53.44300079345703,2017-12-22,21.68000030517578,2017-12-22
40.217411041259766,2017-12-26,79.42522430419922,2017-12-26,53.29249954223633,2017-12-26,21.152666091918945,2017-12-26
40.224491119384766,2017-12-27,79.7135238647461,2017-12-27,53.0099983215332,2017-12-27,20.775999069213867,2017-12-27
40.33766174316406,2017-12-28,79.72283172607422,2017-12-28,52.79750061035156,2017-12-28,21.02400016784668,2017-12-28
39.901466369628906,2017-12-29,79.55541229248047,2017-12-29,52.66999816894531,2017-12-29,20.75666618347168,2017-12-29
40.615875244140625,2018-01-02,79.93673706054688,2018-01-02,53.660499572753906,2018-01-02,21.368667602539062,2018-01-02
40.608821868896484,2018-01-03,80.30874633789062,2018-01-03,54.57600021362305,2018-01-03,21.149999618530273,2018-01-03
40.79743957519531,2018-01-04,81.01558685302734,2018-01-04,54.78799819946289,2018-01-04,20.974666595458984,2018-01-04
41.26192855834961,2018-01-05,82.02001953125,2018-01-05,55.51449966430664,2018-01-05,21.10533332824707,2018-01-05
41.108680725097656,2018-01-08,82.10372924804688,2018-01-08,55.71049880981445,2018-01-08,22.42733383178711,2018-01-08
41.103965759277344,2018-01-09,82.04791259765625,2018-01-09,55.63949966430664,2018-01-09,22.246000289916992,2018-01-09
41.09453201293945,2018-01-10,81.67589569091797,2018-01-10,55.50699996948242,2018-01-10,22.31999969482422,2018-01-10
41.327945709228516,2018-01-11,81.917724609375,2018-01-11,55.602500915527344,2018-01-11,22.530000686645508,2018-01-11
41.75471496582031,2018-01-12,83.33139038085938,2018-01-12,56.532501220703125,2018-01-12,22.4146671295166,2018-01-12
41.542510986328125,2018-01-16,82.1688461303711,2018-01-16,56.53499984741211,2018-01-16,22.67066764831543,2018-01-16
42.22864532470703,2018-01-17,83.83360290527344,2018-01-17,56.95500183105469,2018-01-17,23.143999099731445,2018-01-17
42.26636505126953,2018-01-18,83.79637145996094,2018-01-18,56.798500061035156,2018-01-18,22.971332550048828,2018-01-18
42.0777473449707,2018-01-19,83.70338439941406,2018-01-19,57.17499923706055,2018-01-19,23.334667205810547,2018-01-19
41.73350143432617,2018-01-22,85.20076751708984,2018-01-22,58.20800018310547,2018-01-22,23.437332153320312,2018-01-22
41.74293518066406,2018-01-23,85.47045135498047,2018-01-23,58.80849838256836,2018-01-23,23.519332885742188,2018-01-23
41.07802200317383,2018-01-24,85.39606475830078,2018-01-24,58.56449890136719,2018-01-24,23.05933380126953,2018-01-24
40.3447380065918,2018-01-25,85.87039947509766,2018-01-25,59.106998443603516,2018-01-25,22.50933265686035,2018-01-25
40.43904495239258,2018-01-26,87.47933197021484,2018-01-26,59.37799835205078,2018-01-26,22.856666564941406,2018-01-26
39.60203170776367,2018-01-29,87.3491439819336,2018-01-29,59.32400131225586,2018-01-29,23.302000045776367,2018-01-29
39.36859893798828,2018-01-30,86.25170135498047,2018-01-30,58.868499755859375,2018-01-30,23.05466651916504,2018-01-30
39.4770622253418,2018-01-31,88.36286926269531,2018-01-31,59.111000061035156,2018-01-31,23.62066650390625,2018-01-31
39.5595817565918,2018-02-01,87.66534423828125,2018-02-01,59.079498291015625,2018-02-01,23.28333282470703,2018-02-01
37.84308624267578,2018-02-02,85.35885620117188,2018-02-02,55.959999084472656,2018-02-02,22.916667938232422,2018-02-02
36.897605895996094,2018-02-05,81.84329986572266,2018-02-05,53.11949920654297,2018-02-05,22.208667755126953,2018-02-05
38.43961715698242,2018-02-06,84.94034576416016,2018-02-06,54.221500396728516,2018-02-06,22.264667510986328,2018-02-06
37.616729736328125,2018-02-07,83.3406753540039,2018-02-07,52.77050018310547,2018-02-07,23.0,2018-02-07
36.58164978027344,2018-02-08,79.06249237060547,2018-02-08,50.385501861572266,2018-02-08,21.01533317565918,2018-02-08
37.02910232543945,2018-02-09,82.0107421875,2018-02-09,52.313499450683594,2018-02-09,20.69466781616211,2018-02-09
38.52058792114258,2018-02-12,82.89424896240234,2018-02-12,52.72800064086914,2018-02-12,21.048667907714844,2018-02-12
38.906463623046875,2018-02-13,83.54528045654297,2018-02-13,52.707000732421875,2018-02-13,21.577333450317383,2018-02-13
39.623809814453125,2018-02-14,84.85344696044922,2018-02-14,53.6349983215332,2018-02-14,21.487333297729492,2018-02-14
40.95430374145508,2018-02-15,86.58209228515625,2018-02-15,54.56800079345703,2018-02-15,22.271333694458008,2018-02-15
40.821739196777344,2018-02-16,85.96540069580078,2018-02-16,54.775001525878906,2018-02-16,22.365999221801758,2018-02-16
40.684425354003906,2018-02-20,86.6381607055664,2018-02-20,55.179500579833984,2018-02-20,22.31800079345703,2018-02-20
40.499755859375,2018-02-21,85.4888687133789,2018-02-21,55.6875,2018-02-21,22.219999313354492,2018-02-21
40.83829879760742,2018-02-22,85.71311950683594,2018-02-22,55.494998931884766,2018-02-22,23.077999114990234,2018-02-22
41.54853057861328,2018-02-23,87.89027404785156,2018-02-23,56.40449905395508,2018-02-23,23.469999313354492,2018-02-23
42.37003707885742,2018-02-26,89.16106414794922,2018-02-26,57.185001373291016,2018-02-26,23.827999114990234,2018-02-26
42.23272705078125,2018-02-27,88.02110290527344,2018-02-27,55.8754997253418,2018-02-27,23.39933204650879,2018-02-27
42.16880416870117,2018-02-28,87.61930847167969,2018-02-28,55.19599914550781,2018-02-28,22.87066650390625,2018-02-28
41.43015670776367,2018-03-01,86.75962829589844,2018-03-01,53.570499420166016,2018-03-01,22.062000274658203,2018-03-01
41.71662139892578,2018-03-02,86.94651794433594,2018-03-02,54.207000732421875,2018-03-02,22.341333389282227,2018-03-02
41.861045837402344,2018-03-05,87.49784088134766,2018-03-05,54.737998962402344,2018-03-05,22.22333335876465,2018-03-05
41.82552719116211,2018-03-06,87.19881439208984,2018-03-06,55.04499816894531,2018-03-06,21.8799991607666,2018-03-06
41.43726348876953,2018-03-07,87.7033920288086,2018-03-07,55.75199890136719,2018-03-07,22.15333366394043,2018-03-07
41.88945007324219,2018-03-08,88.23600006103516,2018-03-08,56.46900177001953,2018-03-08,21.940000534057617,2018-03-08
42.609153747558594,2018-03-09,90.20759582519531,2018-03-09,58.04199981689453,2018-03-09,21.81133270263672,2018-03-09
43.02109146118164,2018-03-12,90.42253112792969,2018-03-12,58.29650115966797,2018-03-12,23.034000396728516,2018-03-12
42.606788635253906,2018-03-13,88.21731567382812,2018-03-13,56.99549865722656,2018-03-13,22.78933334350586,2018-03-13
42.244564056396484,2018-03-14,87.69403076171875,2018-03-14,57.44449996948242,2018-03-14,21.775333404541016,2018-03-14
42.29428482055664,2018-03-15,88.00240325927734,2018-03-15,57.53049850463867,2018-03-15,21.706666946411133,2018-03-15
42.14513397216797,2018-03-16,88.39483642578125,2018-03-16,56.72100067138672,2018-03-16,21.42333221435547,2018-03-16
41.501190185546875,2018-03-19,86.7970199584961,2018-03-19,55.003501892089844,2018-03-19,20.90399932861328,2018-03-19
41.48699188232422,2018-03-20,87.02127075195312,2018-03-20,54.790000915527344,2018-03-20,20.703332901000977,2018-03-20
40.5471076965332,2018-03-21,86.4139175415039,2018-03-21,54.70000076293945,2018-03-21,21.101999282836914,2018-03-21
39.97418212890625,2018-03-22,83.90036010742188,2018-03-22,52.657501220703125,2018-03-22,20.606666564941406,2018-03-22
39.048519134521484,2018-03-23,81.46154022216797,2018-03-23,51.32749938964844,2018-03-23,20.1026668548584,2018-03-23
40.902217864990234,2018-03-26,87.62862396240234,2018-03-26,52.704498291015625,2018-03-26,20.278667449951172,2018-03-26
39.85344696044922,2018-03-27,83.60136413574219,2018-03-27,50.34700012207031,2018-03-27,18.61199951171875,2018-03-27
39.413108825683594,2018-03-28,83.52660369873047,2018-03-28,50.25899887084961,2018-03-28,17.185333251953125,2018-03-28
39.72087097167969,2018-03-29,85.28327941894531,2018-03-29,51.856998443603516,2018-03-29,17.742000579833984,2018-03-29
39.46044921875,2018-04-02,82.71366119384766,2018-04-02,50.631500244140625,2018-04-02,16.832000732421875,2018-04-02
39.86528396606445,2018-04-03,83.82559967041016,2018-04-03,50.933998107910156,2018-04-03,17.8353328704834,2018-04-03
40.627593994140625,2018-04-04,86.27375030517578,2018-04-04,51.48550033569336,2018-04-04,19.12933349609375,2018-04-04
40.90932083129883,2018-04-05,86.32048034667969,2018-04-05,51.63199996948242,2018-04-05,20.381332397460938,2018-04-05
39.862918853759766,2018-04-06,84.31149291992188,2018-04-06,50.497501373291016,2018-04-06,19.953332901000977,2018-04-06
40.258277893066406,2018-04-09,84.81607818603516,2018-04-09,51.00450134277344,2018-04-09,19.310667037963867,2018-04-09
41.015865325927734,2018-04-10,86.78765869140625,2018-04-10,51.82500076293945,2018-04-10,20.31333351135254,2018-04-10
40.82410430908203,2018-04-11,85.8345718383789,2018-04-11,51.25299835205078,2018-04-11,20.062000274658203,2018-04-11
41.2265625,2018-04-12,87.4417495727539,2018-04-12,51.864498138427734,2018-04-12,19.60533332824707,2018-04-12
41.36623764038086,2018-04-13,86.97454071044922,2018-04-13,51.801998138427734,2018-04-13,20.022666931152344,2018-04-13
41.62429428100586,2018-04-16,87.99304962158203,2018-04-16,52.30500030517578,2018-04-16,19.413999557495117,2018-04-16
42.19721603393555,2018-04-17,89.76842498779297,2018-04-17,53.96799850463867,2018-04-17,19.179332733154297,2018-04-17
42.102508544921875,2018-04-18,90.11418151855469,2018-04-18,53.769500732421875,2018-04-18,19.55666732788086,2018-04-18
40.90932083129883,2018-04-19,89.8058090209961,2018-04-19,54.47249984741211,2018-04-19,20.005332946777344,2018-04-19
39.23318099975586,2018-04-20,88.76861572265625,2018-04-20,53.86600112915039,2018-04-20,19.349332809448242,2018-04-20
39.11955261230469,2018-04-23,89.09565734863281,2018-04-23,53.69049835205078,2018-04-23,18.891332626342773,2018-04-23
38.57503128051758,2018-04-24,87.01194763183594,2018-04-24,51.13199996948242,2018-04-24,18.8973331451416,2018-04-24
38.74311065673828,2018-04-25,86.25504302978516,2018-04-25,51.14950180053711,2018-04-25,18.71266746520996,2018-04-25
38.87806701660156,2018-04-26,88.0771484375,2018-04-26,52.16550064086914,2018-04-26,19.031999588012695,2018-04-26
38.42824935913086,2018-04-27,89.53482818603516,2018-04-27,51.5724983215332,2018-04-27,19.60533332824707,2018-04-27
39.124267578125,2018-04-30,87.38567352294922,2018-04-30,50.92900085449219,2018-04-30,19.593332290649414,2018-04-30
40.03337097167969,2018-05-01,88.76861572265625,2018-05-01,52.037498474121094,2018-05-01,19.994667053222656,2018-05-01
41.801856994628906,2018-05-02,87.37635040283203,2018-05-02,51.3025016784668,2018-05-02,20.07666778564453,2018-05-02
41.877601623535156,2018-05-03,87.89961242675781,2018-05-03,51.314998626708984,2018-05-03,18.963333129882812,2018-05-03
43.52061080932617,2018-05-04,88.9181137084961,2018-05-04,52.54999923706055,2018-05-04,19.606000900268555,2018-05-04
43.83547592163086,2018-05-07,89.90857696533203,2018-05-07,52.972999572753906,2018-05-07,20.184667587280273,2018-05-07
44.04618453979492,2018-05-08,89.52548217773438,2018-05-08,52.929500579833984,2018-05-08,20.131332397460938,2018-05-08
44.356319427490234,2018-05-09,90.58134460449219,2018-05-09,54.4474983215332,2018-05-09,20.456666946411133,2018-05-09
44.99079132080078,2018-05-10,91.48773193359375,2018-05-10,55.27349853515625,2018-05-10,20.334667205810547,2018-05-10
44.81966781616211,2018-05-11,91.29150390625,2018-05-11,55.16899871826172,2018-05-11,20.070667266845703,2018-05-11
44.71510314941406,2018-05-14,91.5998764038086,2018-05-14,55.33000183105469,2018-05-14,19.46466636657715,2018-05-14
44.30872344970703,2018-05-15,90.93643188476562,2018-05-15,54.243499755859375,2018-05-15,18.94533348083496,2018-05-15
44.722232818603516,2018-05-16,91.17105102539062,2018-05-16,54.204498291015625,2018-05-16,19.09866714477539,2018-05-16
44.439430236816406,2018-05-17,90.26075744628906,2018-05-17,54.0629997253418,2018-05-17,18.96933364868164,2018-05-17
44.27782440185547,2018-05-18,90.4296646118164,2018-05-18,53.481998443603516,2018-05-18,18.454666137695312,2018-05-18
44.59152603149414,2018-05-21,91.59336853027344,2018-05-21,54.20050048828125,2018-05-21,18.965999603271484,2018-05-21
44.47982406616211,2018-05-22,91.49951171875,2018-05-22,53.765499114990234,2018-05-22,18.333999633789062,2018-05-22
44.765010833740234,2018-05-23,92.58812713623047,2018-05-23,54.29800033569336,2018-05-23,18.60466766357422,2018-05-23
44.71510314941406,2018-05-24,92.25967407226562,2018-05-24,54.272499084472656,2018-05-24,18.523332595825195,2018-05-24
44.817291259765625,2018-05-25,92.30657958984375,2018-05-25,54.20399856567383,2018-05-25,18.59000015258789,2018-05-25
44.65568542480469,2018-05-29,91.97811889648438,2018-05-29,53.403499603271484,2018-05-29,18.917333602905273,2018-05-29
44.56063461303711,2018-05-30,92.86027526855469,2018-05-30,53.87350082397461,2018-05-30,19.447999954223633,2018-05-30
44.4109001159668,2018-05-31,92.75704956054688,2018-05-31,55.0,2018-05-31,18.98200035095215,2018-05-31
45.21181869506836,2018-06-01,94.58704376220703,2018-06-01,56.75,2018-06-01,19.454666137695312,2018-06-01
45.58967590332031,2018-06-04,95.41287994384766,2018-06-04,57.652000427246094,2018-06-04,19.78266716003418,2018-06-04
45.9414176940918,2018-06-05,95.90087127685547,2018-06-05,57.55099868774414,2018-06-05,19.408666610717773,2018-06-05
46.10063934326172,2018-06-06,96.18241882324219,2018-06-06,57.34749984741211,2018-06-06,21.299999237060547,2018-06-06
45.9770622253418,2018-06-07,94.6714859008789,2018-06-07,56.72100067138672,2018-06-07,21.07266616821289,2018-06-07
45.55877685546875,2018-06-08,95.37533569335938,2018-06-08,56.635501861572266,2018-06-08,21.17733383178711,2018-06-08
45.447086334228516,2018-06-11,94.83103942871094,2018-06-11,57.04499816894531,2018-06-11,22.139999389648438,2018-06-11
45.69662094116211,2018-06-12,95.07501220703125,2018-06-12,57.40950012207031,2018-06-12,22.851333618164062,2018-06-12
45.32113265991211,2018-06-13,94.6433334350586,2018-06-13,57.21149826049805,2018-06-13,22.985332489013672,2018-06-13
45.34489059448242,2018-06-14,95.17825317382812,2018-06-14,58.00550079345703,2018-06-14,23.847999572753906,2018-06-14
44.87910079956055,2018-06-15,93.96766662597656,2018-06-15,57.9635009765625,2018-06-15,23.878000259399414,2018-06-15
44.85532760620117,2018-06-18,94.6527328491211,2018-06-18,59.17900085449219,2018-06-18,24.722000122070312,2018-06-18
44.130470275878906,2018-06-19,94.6527328491211,2018-06-19,58.93450164794922,2018-06-19,23.503332138061523,2018-06-19
44.322967529296875,2018-06-20,95.6005859375,2018-06-20,59.20349884033203,2018-06-20,24.148000717163086,2018-06-20
44.07581329345703,2018-06-21,94.91548919677734,2018-06-21,58.47200012207031,2018-06-21,23.167333602905273,2018-06-21
43.947471618652344,2018-06-22,94.23040771484375,2018-06-22,58.464500427246094,2018-06-22,22.242000579833984,2018-06-22
43.293914794921875,2018-06-25,92.33475494384766,2018-06-25,56.9640007019043,2018-06-25,22.200666427612305,2018-06-25
43.83102798461914,2018-06-26,92.98228454589844,2018-06-26,56.63100051879883,2018-06-26,22.799999237060547,2018-06-26
43.7668571472168,2018-06-27,91.53705596923828,2018-06-27,55.84700012207031,2018-06-27,22.96666717529297,2018-06-27
44.08531951904297,2018-06-28,92.55997467041016,2018-06-28,56.3390007019043,2018-06-28,23.32866668701172,2018-06-28
43.99262619018555,2018-06-29,92.54121398925781,2018-06-29,56.45949935913086,2018-06-29,22.863332748413086,2018-06-29
44.48458480834961,2018-07-02,93.85503387451172,2018-07-02,57.105499267578125,2018-07-02,22.33799934387207,2018-07-02
43.709815979003906,2018-07-03,92.9541244506836,2018-07-03,55.81399917602539,2018-07-03,20.724000930786133,2018-07-03
44.061553955078125,2018-07-05,93.62040710449219,2018-07-05,57.06449890136719,2018-07-05,20.610666275024414,2018-07-05
44.672325134277344,2018-07-06,94.93425750732422,2018-07-06,57.75400161743164,2018-07-06,20.593332290649414,2018-07-06
45.29261016845703,2018-07-09,95.58179473876953,2018-07-09,58.36399841308594,2018-07-09,21.233999252319336,2018-07-09
45.23794937133789,2018-07-10,95.83517456054688,2018-07-10,58.356998443603516,2018-07-10,21.49799919128418,2018-07-10
44.650936126708984,2018-07-11,95.70380401611328,2018-07-11,58.573001861572266,2018-07-11,21.263999938964844,2018-07-11
45.39956283569336,2018-07-12,97.77778625488281,2018-07-12,60.0629997253418,2018-07-12,21.11400032043457,2018-07-12
45.47086715698242,2018-07-13,98.94145965576172,2018-07-13,60.22100067138672,2018-07-13,21.257999420166016,2018-07-13
45.37104797363281,2018-07-16,98.45350646972656,2018-07-16,59.82550048828125,2018-07-16,20.67333221435547,2018-07-16
45.49937057495117,2018-07-17,99.42945861816406,2018-07-17,60.65399932861328,2018-07-17,21.512666702270508,2018-07-17
45.24982833862305,2018-07-18,98.65055847167969,2018-07-18,60.64550018310547,2018-07-18,21.59000015258789,2018-07-18
45.6015625,2018-07-19,97.97486114501953,2018-07-19,59.95500183105469,2018-07-19,21.34866714477539,2018-07-19
45.49699020385742,2018-07-20,99.72977447509766,2018-07-20,59.89400100708008,2018-07-20,20.905332565307617,2018-07-20
45.53739929199219,2018-07-23,101.32514953613281,2018-07-23,60.54999923706055,2018-07-23,20.213333129882812,2018-07-23
45.86774444580078,2018-07-24,101.03423309326172,2018-07-24,62.907501220703125,2018-07-24,19.82866668701172,2018-07-24
46.30027770996094,2018-07-25,104.0091323852539,2018-07-25,63.797000885009766,2018-07-25,20.582666397094727,2018-07-25
46.155303955078125,2018-07-26,102.87358856201172,2018-07-26,64.2750015258789,2018-07-26,20.44333267211914,2018-07-26
45.38766860961914,2018-07-27,101.0530014038086,2018-07-27,62.644500732421875,2018-07-27,19.812000274658203,2018-07-27
45.13337707519531,2018-07-30,98.88516235351562,2018-07-30,61.50199890136719,2018-07-30,19.344667434692383,2018-07-30
45.223697662353516,2018-07-31,99.55147552490234,2018-07-31,61.361000061035156,2018-07-31,19.875999450683594,2018-07-31
47.88783264160156,2018-08-01,99.73917388916016,2018-08-01,61.64950180053711,2018-08-01,20.055999755859375,2018-08-01
49.287620544433594,2018-08-02,100.94978332519531,2018-08-02,62.05649948120117,2018-08-02,23.30266761779785,2018-08-02
49.43021774291992,2018-08-03,101.39083862304688,2018-08-03,61.90800094604492,2018-08-03,23.211332321166992,2018-08-03
49.6868782043457,2018-08-06,101.47529602050781,2018-08-06,61.88349914550781,2018-08-06,22.799333572387695,2018-08-06
49.22108459472656,2018-08-07,102.17913818359375,2018-08-07,62.79199981689453,2018-08-07,25.30466651916504,2018-08-07
49.25434112548828,2018-08-08,102.75160217285156,2018-08-08,63.06650161743164,2018-08-08,24.689332962036133,2018-08-08
49.6417350769043,2018-08-09,102.9205322265625,2018-08-09,63.222999572753906,2018-08-09,23.496667861938477,2018-08-09
49.493865966796875,2018-08-10,102.29176330566406,2018-08-10,62.6254997253418,2018-08-10,23.69933319091797,2018-08-10
49.81344223022461,2018-08-13,101.5503921508789,2018-08-13,62.43199920654297,2018-08-13,23.76066780090332,2018-08-13
50.023319244384766,2018-08-14,102.81730651855469,2018-08-14,62.90700149536133,2018-08-14,23.176000595092773,2018-08-14
50.140174865722656,2018-08-15,101.42303466796875,2018-08-15,61.611000061035156,2018-08-15,22.57933235168457,2018-08-15
50.874732971191406,2018-08-16,101.40421295166016,2018-08-16,61.202999114990234,2018-08-16,22.363332748413086,2018-08-16
51.89069366455078,2018-08-17,101.3476791381836,2018-08-17,60.79249954223633,2018-08-17,20.366666793823242,2018-08-17
51.385093688964844,2018-08-20,100.6788330078125,2018-08-20,61.09749984741211,2018-08-20,20.562667846679688,2018-08-20
51.28493118286133,2018-08-21,99.84037780761719,2018-08-21,60.87049865722656,2018-08-21,21.459999084472656,2018-08-21
51.28731155395508,2018-08-22,100.85780334472656,2018-08-22,61.087501525878906,2018-08-22,21.44266700744629,2018-08-22
51.392250061035156,2018-08-23,101.32884216308594,2018-08-23,61.05799865722656,2018-08-23,21.34000015258789,2018-08-23
51.55203628540039,2018-08-24,102.12017822265625,2018-08-24,61.837501525878906,2018-08-24,21.521333694458008,2018-08-24
51.976558685302734,2018-08-27,103.25065612792969,2018-08-27,62.813499450683594,2018-08-27,21.284666061401367,2018-08-27
52.39630126953125,2018-08-28,103.8724136352539,2018-08-28,62.292999267578125,2018-08-28,20.790666580200195,2018-08-28
53.17854309082031,2018-08-29,105.53045654296875,2018-08-29,63.23249816894531,2018-08-29,20.333999633789062,2018-08-29
53.66743087768555,2018-08-30,105.4645004272461,2018-08-30,62.72200012207031,2018-08-30,20.209999084472656,2018-08-30
54.28751754760742,2018-08-31,105.82249450683594,2018-08-31,61.59000015258789,2018-08-31,20.110666275024414,2018-08-31
54.46162796020508,2018-09-04,105.23841094970703,2018-09-04,60.56549835205078,2018-09-04,19.26333236694336,2018-09-04
54.10626983642578,2018-09-05,102.20494842529297,2018-09-05,59.95500183105469,2018-09-05,18.715999603271484,2018-09-05
53.207157135009766,2018-09-06,102.44047546386719,2018-09-06,59.199501037597656,2018-09-06,18.729999542236328,2018-09-06
52.777870178222656,2018-09-07,101.94117736816406,2018-09-07,58.87950134277344,2018-09-07,17.549333572387695,2018-09-07
52.069557189941406,2018-09-10,103.04339599609375,2018-09-10,58.75299835205078,2018-09-10,19.03333282470703,2018-09-10
53.38603591918945,2018-09-11,104.79564666748047,2018-09-11,59.4995002746582,2018-09-11,18.62933349609375,2018-09-11
52.72303009033203,2018-09-12,105.23841094970703,2018-09-12,58.58000183105469,2018-09-12,19.369333267211914,2018-09-12
53.99656295776367,2018-09-13,106.36890411376953,2018-09-13,59.106998443603516,2018-09-13,19.297332763671875,2018-09-13
53.383644104003906,2018-09-14,106.8022689819336,2018-09-14,58.89899826049805,2018-09-14,19.68000030517578,2018-09-14
51.96223831176758,2018-09-17,105.64348602294922,2018-09-17,57.99150085449219,2018-09-17,19.6560001373291,2018-09-17
52.048091888427734,2018-09-18,106.65151977539062,2018-09-18,58.355499267578125,2018-09-18,18.997333526611328,2018-09-18
52.0791015625,2018-09-19,105.22897338867188,2018-09-19,58.7135009765625,2018-09-19,19.934667587280273,2018-09-19
